,source,deflt_Country_code,name,country_code
1020,Possible_first_case_of_mad_cow_disease_in_Sweden,SE,västerås,SE
1021,Possible_first_case_of_mad_cow_disease_in_Sweden,SE,stockholm,SE
1022,Possible_first_case_of_mad_cow_disease_in_Sweden,GB,united kingdom,GB
1023,Possible_first_case_of_mad_cow_disease_in_Sweden,GB,uk,GB
1024,Foot_and_mouth_scare_in_New_Zealand_likely_to_be_hoax,NZ,new zealand,NZ
1025,Foot_and_mouth_scare_in_New_Zealand_likely_to_be_hoax,GB,united kingdom,GB
1026,Bluetongue_outbreak_in_Germany,DE,germany,DE
1027,Bluetongue_outbreak_in_Germany,FI,northern europe,
1028,Bluetongue_outbreak_in_Germany,BE,belgium,BE
1029,Bluetongue_outbreak_in_Germany,FR,france,FR
1030,Bluetongue_outbreak_in_Germany,NL,netherlands,NL
1031,Bluetongue_outbreak_in_Germany,LU,luxembourg,LU
1032,Bluetongue_outbreak_in_Germany,GB,uk,GB
1033,Bad_weather_makes_life_tougher_for_quake_survivors,PK,pakistan,PK
1034,Bad_weather_makes_life_tougher_for_quake_survivors,IN,jammu and kashmir,IN
1035,Bad_weather_makes_life_tougher_for_quake_survivors,AU,australia,AU
1036,Bad_weather_makes_life_tougher_for_quake_survivors,IN,kashmir,IN
1037,Bad_weather_makes_life_tougher_for_quake_survivors,FR,france,FR
1038,Bad_weather_makes_life_tougher_for_quake_survivors,JP,japan,JP
1039,Bad_weather_makes_life_tougher_for_quake_survivors,JO,jordan,JO
1040,Bad_weather_makes_life_tougher_for_quake_survivors,CN,china,CN
1041,Bad_weather_makes_life_tougher_for_quake_survivors,RU,russia,RU
1042,Bad_weather_makes_life_tougher_for_quake_survivors,IR,iran,IR
1043,Bad_weather_makes_life_tougher_for_quake_survivors,SY,syria,SY
1044,Bad_weather_makes_life_tougher_for_quake_survivors,US,us,US
1045,WHO_director:_Pandemic_alert_level_will_not_be_raised,MX,mexico,MX
1046,WHO_director:_Pandemic_alert_level_will_not_be_raised,US,united states,US
1047,WHO_director:_Pandemic_alert_level_will_not_be_raised,CN,china,CN
1048,WHO_director:_Pandemic_alert_level_will_not_be_raised,JP,japan,JP
1049,WHO_director:_Pandemic_alert_level_will_not_be_raised,GB,united kingdom,GB
1050,WHO_director:_Pandemic_alert_level_will_not_be_raised,GB,uk,GB
1051,US:_Melamine_from_contaminated_pet_food_enters_human_food_chain,LV,ceres,US
1052,US:_Melamine_from_contaminated_pet_food_enters_human_food_chain,MX,california,US
1053,US:_Melamine_from_contaminated_pet_food_enters_human_food_chain,US,united states,US
1054,US:_Melamine_from_contaminated_pet_food_enters_human_food_chain,CA,mississauga,CA
1055,US:_Melamine_from_contaminated_pet_food_enters_human_food_chain,CA,ontario,CA
1056,US:_Melamine_from_contaminated_pet_food_enters_human_food_chain,CA,canada,CA
1057,US:_Melamine_from_contaminated_pet_food_enters_human_food_chain,CN,china,CN
1058,Study_suggests_%27sleeping_sickness%27_parasite_mutated_to_evade_immune_system_defences,GE,georgia,US
1059,Study_suggests_%27sleeping_sickness%27_parasite_mutated_to_evade_immune_system_defences,GB,glasgow,GB
1060,Study_suggests_%27sleeping_sickness%27_parasite_mutated_to_evade_immune_system_defences,SS,south sudan,SS
1061,Study_suggests_%27sleeping_sickness%27_parasite_mutated_to_evade_immune_system_defences,AO,angola,AO
1062,Study_suggests_%27sleeping_sickness%27_parasite_mutated_to_evade_immune_system_defences,UG,uganda,UG
1063,"750,000_could_be_affected_by_flooding_in_Kenya,_UN_says",KE,kenya,KE
1064,"750,000_could_be_affected_by_flooding_in_Kenya,_UN_says",TF,indian ocean,
1065,"750,000_could_be_affected_by_flooding_in_Kenya,_UN_says",PE,pacific,
1066,"Mothers,_teachers_air_more_concerns_about_leukemia_cases_at_California_elementary_school",MX,california,US
1067,"Mothers,_teachers_air_more_concerns_about_leukemia_cases_at_California_elementary_school",SV,santa ana,US
1068,"Mothers,_teachers_air_more_concerns_about_leukemia_cases_at_California_elementary_school",US,newport beach,US
1069,"Mothers,_teachers_air_more_concerns_about_leukemia_cases_at_California_elementary_school",US,irvine,US
1070,Papua_New_Guinea_at_risk_of_AIDS_epidemic,IN,asia,CN
1071,Papua_New_Guinea_at_risk_of_AIDS_epidemic,PG,papua new guinea,PG
1072,Papua_New_Guinea_at_risk_of_AIDS_epidemic,MY,malaysia,MY
1073,Papua_New_Guinea_at_risk_of_AIDS_epidemic,VN,vietnam,VN
1074,Papua_New_Guinea_at_risk_of_AIDS_epidemic,MM,myanmar,MM
1075,"186,000_cases_of_chikungunya_in_R%C3%A9union",RE,réunion,FR
1076,"186,000_cases_of_chikungunya_in_R%C3%A9union",TF,indian ocean,
1077,"186,000_cases_of_chikungunya_in_R%C3%A9union",SC,seychelles,SC
1078,"186,000_cases_of_chikungunya_in_R%C3%A9union",YT,mayotte,FR
1079,Study_estimates_first_human_HIV_infection_100_years_ago,AO,africa,CF
1080,Study_estimates_first_human_HIV_infection_100_years_ago,CD,léopoldville,CD
1081,Study_estimates_first_human_HIV_infection_100_years_ago,CD,kinshasa,CD
1082,Study_estimates_first_human_HIV_infection_100_years_ago,US,tucson,US
1083,Study_estimates_first_human_HIV_infection_100_years_ago,US,arizona,US
1084,Study_estimates_first_human_HIV_infection_100_years_ago,US,united states,US
1085,Study_estimates_first_human_HIV_infection_100_years_ago,FR,france,FR
1086,Study_estimates_first_human_HIV_infection_100_years_ago,BE,belgium,BE
1087,Study_estimates_first_human_HIV_infection_100_years_ago,AU,australia,AU
1088,Study_estimates_first_human_HIV_infection_100_years_ago,DK,denmark,DK
1089,Study_estimates_first_human_HIV_infection_100_years_ago,CM,cameroon,CM
1090,California_Senate_prohibits_sports_drinks_in_public_schools,MX,california,US
1091,"With_arrival_of_rainy_season,_perennial_scramble_in_Zimbabwe_for_seed,_fertilizer",ZW,zimbabwe,ZW
1092,"With_arrival_of_rainy_season,_perennial_scramble_in_Zimbabwe_for_seed,_fertilizer",ZW,wedza,ZW
1093,"With_arrival_of_rainy_season,_perennial_scramble_in_Zimbabwe_for_seed,_fertilizer",ZW,mashonaland east,ZW
1094,"With_arrival_of_rainy_season,_perennial_scramble_in_Zimbabwe_for_seed,_fertilizer",ZW,midlands,ZW
1095,World_AIDS_Day_events_held_around_the_globe,ZA,johannesburg,ZA
1096,World_AIDS_Day_events_held_around_the_globe,ZA,south africa,ZA
1097,World_AIDS_Day_events_held_around_the_globe,ZA,midrand,ZA
1098,World_AIDS_Day_events_held_around_the_globe,ZA,gauteng,ZA
1099,World_AIDS_Day_events_held_around_the_globe,CN,china,CN
1100,World_AIDS_Day_events_held_around_the_globe,CN,beijing,CN
1101,World_AIDS_Day_events_held_around_the_globe,CN,shanghai,CN
1102,World_AIDS_Day_events_held_around_the_globe,CN,changsha,CN
1103,World_AIDS_Day_events_held_around_the_globe,CN,sanya,CN
1104,World_AIDS_Day_events_held_around_the_globe,US,united states,US
1105,Swine_flu:_recent_developments_worldwide,US,united states,US
1106,Swine_flu:_recent_developments_worldwide,EG,egypt,EG
1107,Swine_flu:_recent_developments_worldwide,BG,bulgaria,BG
1108,Swine_flu:_recent_developments_worldwide,NI,nicaragua,NI
1109,Swine_flu:_recent_developments_worldwide,LB,lebanon,LB
1110,Swine_flu:_recent_developments_worldwide,AU,australia,AU
1111,Swine_flu:_recent_developments_worldwide,SC,victoria,AU
1112,Swine_flu:_recent_developments_worldwide,AU,new south wales,AU
1113,Swine_flu:_recent_developments_worldwide,SG,singapore,SG
1114,Swine_flu:_recent_developments_worldwide,AU,melbourne,AU
1115,Swine_flu:_recent_developments_worldwide,BR,brazil,BR
1116,Swine_flu:_recent_developments_worldwide,BR,são paulo,BR
1117,Swine_flu:_recent_developments_worldwide,BR,rio de janeiro,BR
1118,Swine_flu:_recent_developments_worldwide,BR,santa catarina,BR
1119,Swine_flu:_recent_developments_worldwide,BR,rio grande do sul,BR
1120,Swine_flu:_recent_developments_worldwide,BR,tocantins,BR
1121,Swine_flu:_recent_developments_worldwide,BR,minas gerais,BR
1122,Swine_flu:_recent_developments_worldwide,CA,canada,CA
1123,Swine_flu:_recent_developments_worldwide,CL,chile,CL
1124,Swine_flu:_recent_developments_worldwide,CL,santiago,CL
1125,Swine_flu:_recent_developments_worldwide,NZ,new zealand,NZ
1126,Swine_flu:_recent_developments_worldwide,PH,philippines,PH
1127,Swine_flu:_recent_developments_worldwide,RU,russia,RU
1128,Swine_flu:_recent_developments_worldwide,US,new york,US
1129,Swine_flu:_recent_developments_worldwide,RU,moscow,RU
1130,Swine_flu:_recent_developments_worldwide,MX,americas,MX
1131,Swine_flu:_recent_developments_worldwide,JP,japan,JP
1132,Swine_flu:_recent_developments_worldwide,ES,spain,ES
1133,Swine_flu:_recent_developments_worldwide,TR,turkey,TR
1134,Swine_flu:_recent_developments_worldwide,IQ,iraq,IQ
1135,Swine_flu:_recent_developments_worldwide,CA,toronto,CA
1136,Swine_flu:_recent_developments_worldwide,TR,istanbul,TR
1137,Swine_flu:_recent_developments_worldwide,GB,united kingdom,GB
1138,Swine_flu:_recent_developments_worldwide,GB,england,GB
1139,Swine_flu:_recent_developments_worldwide,GB,glasgow,GB
1140,Swine_flu:_recent_developments_worldwide,JM,paisley,GB
1141,Swine_flu:_recent_developments_worldwide,GB,scotland,GB
1142,Swine_flu:_recent_developments_worldwide,GB,uk,GB
1143,Swine_flu:_recent_developments_worldwide,US,wisconsin,US
1144,Swine_flu:_recent_developments_worldwide,VN,vietnam,VN
1145,Swine_flu:_recent_developments_worldwide,VN,ho chi minh city,VN
1146,Frog-killing_fungus_spreads_across_Panama_Canal_towards_South_America,PE,south america,BR
1147,Frog-killing_fungus_spreads_across_Panama_Canal_towards_South_America,PA,panama,PA
1148,Frog-killing_fungus_spreads_across_Panama_Canal_towards_South_America,PA,tortí,PA
1149,Frog-killing_fungus_spreads_across_Panama_Canal_towards_South_America,MX,americas,MX
1150,Frog-killing_fungus_spreads_across_Panama_Canal_towards_South_America,AU,australia,AU
1151,Frog-killing_fungus_spreads_across_Panama_Canal_towards_South_America,IN,asia,CN
1152,Australian_frog_is_rediscovered_after_17_years,AU,australia,AU
1153,Australian_frog_is_rediscovered_after_17_years,AU,mareeba,AU
1154,Australian_frog_is_rediscovered_after_17_years,AU,queensland,AU
1155,"Swan_in_Fife,_Scotland_dies_with_H5N1_bird_flu_virus_infection",GB,fife,GB
1156,"Swan_in_Fife,_Scotland_dies_with_H5N1_bird_flu_virus_infection",GB,scotland,GB
1157,"Swan_in_Fife,_Scotland_dies_with_H5N1_bird_flu_virus_infection",GB,glasgow,GB
1158,"Swan_in_Fife,_Scotland_dies_with_H5N1_bird_flu_virus_infection",GB,uk,GB
1159,"Swan_in_Fife,_Scotland_dies_with_H5N1_bird_flu_virus_infection",GB,weybridge,GB
1160,Swine_flu_worldwide:_update,CA,canada,CA
1161,Swine_flu_worldwide:_update,MX,mexico,MX
1162,Swine_flu_worldwide:_update,US,united states,US
1163,Swine_flu_worldwide:_update,CA,british columbia,CA
1164,Swine_flu_worldwide:_update,CA,nova scotia,CA
1165,Swine_flu_worldwide:_update,CA,ontario,CA
1166,Swine_flu_worldwide:_update,CA,alberta,CA
1167,Swine_flu_worldwide:_update,CA,new brunswick,CA
1168,Swine_flu_worldwide:_update,CA,quebec,CA
1169,Swine_flu_worldwide:_update,EG,cairo,EG
1170,Swine_flu_worldwide:_update,EG,egypt,EG
1171,Swine_flu_worldwide:_update,DE,bavaria,DE
1172,Swine_flu_worldwide:_update,DE,germany,DE
1173,Swine_flu_worldwide:_update,ES,spain,ES
1174,Swine_flu_worldwide:_update,HK,hong kong,CN
1175,Swine_flu_worldwide:_update,CN,shanghai,CN
1176,Swine_flu_worldwide:_update,CN,china,CN
1177,Swine_flu_worldwide:_update,NZ,new zealand,NZ
1178,Swine_flu_worldwide:_update,CA,north america,CA
1179,Swine_flu_worldwide:_update,NZ,auckland,NZ
1180,Swine_flu_worldwide:_update,NG,nigeria,NG
1181,Swine_flu_worldwide:_update,US,us,US
1182,Swine_flu_worldwide:_update,US,delaware,US
1183,Swine_flu_worldwide:_update,US,illinois,US
1184,Swine_flu_worldwide:_update,US,kentucky,US
1185,Swine_flu_worldwide:_update,US,south carolina,US
1186,Swine_flu_worldwide:_update,US,tennessee,US
1187,Swine_flu_worldwide:_update,US,houston,US
1188,Swine_flu_worldwide:_update,US,texas,US
1189,Swine_flu_worldwide:_update,US,alabama,US
1190,"Spreading_floods_in_Pakistan_worsen,_at_least_1600_dead",PK,pakistan,PK
1191,"Spreading_floods_in_Pakistan_worsen,_at_least_1600_dead",PK,khyber pakhtunkhwa,PK
1192,"Spreading_floods_in_Pakistan_worsen,_at_least_1600_dead",PK,punjab,PK
1193,"Spreading_floods_in_Pakistan_worsen,_at_least_1600_dead",PK,sindh,PK
1194,"Spreading_floods_in_Pakistan_worsen,_at_least_1600_dead",IR,kalam,PK
1195,"Spreading_floods_in_Pakistan_worsen,_at_least_1600_dead",MY,malaysia,MY
1196,"Spreading_floods_in_Pakistan_worsen,_at_least_1600_dead",GB,britain,GB
1197,"Spreading_floods_in_Pakistan_worsen,_at_least_1600_dead",GB,uk,GB
1198,Health_organisations_respond_to_Ebola_outbreak_in_Democratic_Republic_of_the_Congo,CD,drc,CD
1199,Health_organisations_respond_to_Ebola_outbreak_in_Democratic_Republic_of_the_Congo,CD,kasai occidental,CD
1200,Health_organisations_respond_to_Ebola_outbreak_in_Democratic_Republic_of_the_Congo,CD,kampungu,CD
1201,Health_organisations_respond_to_Ebola_outbreak_in_Democratic_Republic_of_the_Congo,CD,kananga,CD
1202,Health_organisations_respond_to_Ebola_outbreak_in_Democratic_Republic_of_the_Congo,CD,west kasai,CD
1203,Health_organisations_respond_to_Ebola_outbreak_in_Democratic_Republic_of_the_Congo,RW,rwanda,RW
1204,Health_organisations_respond_to_Ebola_outbreak_in_Democratic_Republic_of_the_Congo,ZM,zambia,ZM
1205,UN_appeals_for_US$42_million_to_assist_victims_of_Kenya_violence,KE,kenya,KE
1206,UN_appeals_for_US$42_million_to_assist_victims_of_Kenya_violence,AT,europe,PL
1207,UN_appeals_for_US$42_million_to_assist_victims_of_Kenya_violence,UG,uganda,UG
1208,Queensland_mops_up_after_Cyclone_Larry%27s_billion_dollar_devastation,AU,queensland,AU
1209,Queensland_mops_up_after_Cyclone_Larry%27s_billion_dollar_devastation,CA,innisfail,AU
1210,Queensland_mops_up_after_Cyclone_Larry%27s_billion_dollar_devastation,AU,cairns,AU
1211,Queensland_mops_up_after_Cyclone_Larry%27s_billion_dollar_devastation,AU,australia,AU
1212,Queensland_mops_up_after_Cyclone_Larry%27s_billion_dollar_devastation,AU,brisbane,AU
1213,Queensland_mops_up_after_Cyclone_Larry%27s_billion_dollar_devastation,AU,townsville,AU
1214,Obama%27s_100-day_speech_warns_of_U.S.%27s_problems,US,united states,US
1215,Obama%27s_100-day_speech_warns_of_U.S.%27s_problems,IQ,iraq,IQ
1216,Obama%27s_100-day_speech_warns_of_U.S.%27s_problems,AF,afghanistan,AF
1217,Obama%27s_100-day_speech_warns_of_U.S.%27s_problems,KP,north korea,KP
1218,Obama%27s_100-day_speech_warns_of_U.S.%27s_problems,IR,iran,IR
1219,Obama%27s_100-day_speech_warns_of_U.S.%27s_problems,MX,mexico,MX
1220,"OIE:_China,_Indonesia_and_Africa_%22under-reporting%22_human_and_animal_Bird_Flu_cases",CN,china,CN
1221,"OIE:_China,_Indonesia_and_Africa_%22under-reporting%22_human_and_animal_Bird_Flu_cases",ID,indonesia,ID
1222,"OIE:_China,_Indonesia_and_Africa_%22under-reporting%22_human_and_animal_Bird_Flu_cases",AO,africa,CF
1223,"OIE:_China,_Indonesia_and_Africa_%22under-reporting%22_human_and_animal_Bird_Flu_cases",IT,rome,IT
1224,"OIE:_China,_Indonesia_and_Africa_%22under-reporting%22_human_and_animal_Bird_Flu_cases",IT,italy,IT
1225,"OIE:_China,_Indonesia_and_Africa_%22under-reporting%22_human_and_animal_Bird_Flu_cases",ID,java,ID
1226,"Swine_flu,_in-depth:_worldwide_report",MX,mexico,MX
1227,"Swine_flu,_in-depth:_worldwide_report",BR,brazil,BR
1228,"Swine_flu,_in-depth:_worldwide_report",FR,france,FR
1229,"Swine_flu,_in-depth:_worldwide_report",IT,italy,IT
1230,"Swine_flu,_in-depth:_worldwide_report",NZ,new zealand,NZ
1231,"Swine_flu,_in-depth:_worldwide_report",NO,norway,NO
1232,"Swine_flu,_in-depth:_worldwide_report",CH,switzerland,CH
1233,"Swine_flu,_in-depth:_worldwide_report",GB,uk,GB
1234,"Swine_flu,_in-depth:_worldwide_report",US,us,US
1235,"Swine_flu,_in-depth:_worldwide_report",BR,sao paulo,BR
1236,"Swine_flu,_in-depth:_worldwide_report",BR,rio de janeiro,BR
1237,"Swine_flu,_in-depth:_worldwide_report",US,united states,US
1238,"Swine_flu,_in-depth:_worldwide_report",AR,argentina,AR
1239,"Swine_flu,_in-depth:_worldwide_report",CN,china,CN
1240,"Swine_flu,_in-depth:_worldwide_report",IN,india,IN
1241,"Swine_flu,_in-depth:_worldwide_report",KE,kenya,KE
1242,"Swine_flu,_in-depth:_worldwide_report",KE,nairobi,KE
1243,"Swine_flu,_in-depth:_worldwide_report",KE,kisumu,KE
1244,"Swine_flu,_in-depth:_worldwide_report",KE,rift valley,KE
1245,"Swine_flu,_in-depth:_worldwide_report",GB,united kingdom,GB
1246,"Swine_flu,_in-depth:_worldwide_report",GB,britain,GB
1247,"Swine_flu,_in-depth:_worldwide_report",VN,vietnam,VN
1248,World_Health_Organization:_Stay_away_from_Ugandan_caves,UG,uganda,UG
1249,World_Health_Organization:_Stay_away_from_Ugandan_caves,NL,netherlands,NL
1250,Common_cold_virus_may_be_linked_to_childhood_obesity,US,us,US
1251,"Highly_contagious_Hand,_foot_and_mouth_disease_killing_China%27s_children",CN,people's republic of china,CN
1252,"Highly_contagious_Hand,_foot_and_mouth_disease_killing_China%27s_children",CN,china,CN
1253,"Highly_contagious_Hand,_foot_and_mouth_disease_killing_China%27s_children",CN,shandong,CN
1254,"UK_Wikinews_Shorts:_December_23,_2009",IE,northern ireland,GB
1255,"UK_Wikinews_Shorts:_December_23,_2009",ES,spain,ES
1256,"UK_Wikinews_Shorts:_December_23,_2009",GB,england,GB
1257,Exploding_toads_confuse_scientists,DE,hamburg,DE
1258,Exploding_toads_confuse_scientists,DE,germany,DE
1259,Exploding_toads_confuse_scientists,DK,denmark,DK
1260,Exploding_toads_confuse_scientists,DK,jutland,DK
1261,Woman_finds_human_finger_in_bowl_of_chili_at_Wendy%27s_restaurant,CR,san jose,US
1262,Woman_finds_human_finger_in_bowl_of_chili_at_Wendy%27s_restaurant,MX,california,US
1263,Woman_finds_human_finger_in_bowl_of_chili_at_Wendy%27s_restaurant,US,las vegas,US
1264,Woman_finds_human_finger_in_bowl_of_chili_at_Wendy%27s_restaurant,US,santa clara county,US
1265,Toxic_wetlands_may_be_cause_of_thousands_of_bird_deaths_in_Western_Australia,AU,esperance,AU
1266,Toxic_wetlands_may_be_cause_of_thousands_of_bird_deaths_in_Western_Australia,AU,australia,AU
1267,Tourists_evacuated_following_shootout_between_Mexican_army_and_drug_hitmen,MX,acapulco,MX
1268,Tourists_evacuated_following_shootout_between_Mexican_army_and_drug_hitmen,MX,guerrero,MX
1269,Tourists_evacuated_following_shootout_between_Mexican_army_and_drug_hitmen,MX,mexico,MX
1270,Tourists_evacuated_following_shootout_between_Mexican_army_and_drug_hitmen,MX,mexico city,MX
1271,Tourists_evacuated_following_shootout_between_Mexican_army_and_drug_hitmen,PE,south america,BR
1272,Tourists_evacuated_following_shootout_between_Mexican_army_and_drug_hitmen,US,united states,US
1273,Katrina_survivor_searchers_prepare_for_the_worst,US,new orleans,US
1274,Katrina_survivor_searchers_prepare_for_the_worst,US,us,US
1275,Katrina_survivor_searchers_prepare_for_the_worst,US,jefferson parish,US
1276,Katrina_survivor_searchers_prepare_for_the_worst,US,saint bernard parish,US
1277,Eight_Californians_seriously_ill_after_eating_live_shellfish,MX,california,US
1278,Eight_Californians_seriously_ill_after_eating_live_shellfish,US,mission viejo,US
1279,Eight_Californians_seriously_ill_after_eating_live_shellfish,US,fullerton,US
1280,"150,000_street_vendors_in_India_shown_how_to_avoid_causing_%27Delhi_belly%27",IN,india,IN
1281,"150,000_street_vendors_in_India_shown_how_to_avoid_causing_%27Delhi_belly%27",IN,delhi,IN
1282,"150,000_street_vendors_in_India_shown_how_to_avoid_causing_%27Delhi_belly%27",IN,calcutta,IN
1283,Australia_appeals_for_no_execution_in_Indonesian_drug_case,AU,gold coast,AU
1284,Australia_appeals_for_no_execution_in_Indonesian_drug_case,AU,australia,AU
1285,Australia_appeals_for_no_execution_in_Indonesian_drug_case,ID,bali,ID
1286,Australia_appeals_for_no_execution_in_Indonesian_drug_case,ID,jakarta,ID
1287,Australia_appeals_for_no_execution_in_Indonesian_drug_case,ID,indonesia,ID
1288,UNHCR:_Thousands_of_Angolans_expelled_from_DRC_in_%22dire%22_need_of_aid,CD,mbanza congo,AO
1289,UNHCR:_Thousands_of_Angolans_expelled_from_DRC_in_%22dire%22_need_of_aid,AO,angola,AO
1290,UNHCR:_Thousands_of_Angolans_expelled_from_DRC_in_%22dire%22_need_of_aid,CD,bas congo province,CD
1291,UNHCR:_Thousands_of_Angolans_expelled_from_DRC_in_%22dire%22_need_of_aid,CD,drc,CD
1292,Recall_of_Thomas_the_Tank_Engine_toys_due_to_lead-paint_fears,CN,china,CN
1293,Recall_of_Thomas_the_Tank_Engine_toys_due_to_lead-paint_fears,US,oak brook,US
1294,Recall_of_Thomas_the_Tank_Engine_toys_due_to_lead-paint_fears,US,illinois,US
1295,Recall_of_Thomas_the_Tank_Engine_toys_due_to_lead-paint_fears,GB,united kingdom,GB
1296,Recall_of_Thomas_the_Tank_Engine_toys_due_to_lead-paint_fears,GB,uk,GB
1297,Recall_of_Thomas_the_Tank_Engine_toys_due_to_lead-paint_fears,US,united states,US
1298,Recall_of_Thomas_the_Tank_Engine_toys_due_to_lead-paint_fears,CN,dongguan,CN
1299,U.S._Democrats_highlight_water_quality_issues_for_troops_in_Iraq,IQ,iraq,IQ
1300,U.S._Democrats_highlight_water_quality_issues_for_troops_in_Iraq,KW,kuwait,IQ
1301,U.S._Democrats_highlight_water_quality_issues_for_troops_in_Iraq,US,cedar city,US
1302,U.S._Democrats_highlight_water_quality_issues_for_troops_in_Iraq,US,utah,US
1303,New_Zealand_journalists_fall_ill_on_testing_water_filter,NZ,christchurch,NZ
1304,New_Zealand_journalists_fall_ill_on_testing_water_filter,NZ,new zealand,NZ
1305,New_Zealand_journalists_fall_ill_on_testing_water_filter,IN,kashmir,IN
1306,New_Zealand_journalists_fall_ill_on_testing_water_filter,IN,india,IN
1307,"Alabama_postal_workers_and_customers_become_ill,_suspicious_substance_found",US,hueytown,US
1308,"Alabama_postal_workers_and_customers_become_ill,_suspicious_substance_found",US,alabama,US
1309,"Alabama_postal_workers_and_customers_become_ill,_suspicious_substance_found",GB,birmingham,US
1310,Children_poisoned_by_tainted_cassava_in_the_Philippines,PH,bohol,PH
1311,Children_poisoned_by_tainted_cassava_in_the_Philippines,PH,mabini,PH
1312,Man_attempts_to_foil_breathalyzer_by_eating_feces,CA,ontario,CA
1313,Man_attempts_to_foil_breathalyzer_by_eating_feces,GB,stroud,CA
1314,Man_attempts_to_foil_breathalyzer_by_eating_feces,CA,canada,CA
1315,Man_attempts_to_foil_breathalyzer_by_eating_feces,GB,bradford,CA
1316,Meteorite_blamed_for_mysterious_illness_in_Peru,PE,puno,PE
1317,Meteorite_blamed_for_mysterious_illness_in_Peru,PE,peru,PE
1318,Meteorite_blamed_for_mysterious_illness_in_Peru,BO,bolivia,BO
1319,Meteorite_blamed_for_mysterious_illness_in_Peru,BO,desaguadero,BO
1320,Meteorite_blamed_for_mysterious_illness_in_Peru,US,massachusetts,US
1321,Meteorite_blamed_for_mysterious_illness_in_Peru,GB,london,GB
1322,Child_abuse_case_in_West_Virginia_ends_in_jail_time,ZA,philippi,US
1323,Child_abuse_case_in_West_Virginia_ends_in_jail_time,US,west virginia,US
1324,Child_abuse_case_in_West_Virginia_ends_in_jail_time,US,united states,US
1325,Sizzler_salad_bars_shut_after_rat_poison_found_in_food,AU,australia,AU
1326,Sizzler_salad_bars_shut_after_rat_poison_found_in_food,AU,brisbane,AU
1327,"Former_Russian_spy_Litvinenko_dies,_radioactive_poisoning_suspected",GB,britain,GB
1328,"Former_Russian_spy_Litvinenko_dies,_radioactive_poisoning_suspected",GB,uk,GB
1329,"Former_Russian_spy_Litvinenko_dies,_radioactive_poisoning_suspected",RU,chechnya,RU
1330,"Former_Russian_spy_Litvinenko_dies,_radioactive_poisoning_suspected",RU,moscow,RU
1331,"Former_Russian_spy_Litvinenko_dies,_radioactive_poisoning_suspected",GB,london,GB
1332,"Nitrite_poisoned_milk_kills_three_babies,_sickens_35_in_China",CN,pingliang,CN
1333,"Nitrite_poisoned_milk_kills_three_babies,_sickens_35_in_China",CN,china,CN
1334,Two_children_killed_after_eating_poisonous_cake_in_Iraq,IQ,baghdad,IQ
1335,Two_children_killed_after_eating_poisonous_cake_in_Iraq,IQ,iraq,IQ
1336,Two_children_killed_after_eating_poisonous_cake_in_Iraq,JO,amman,JO
1337,Two_children_killed_after_eating_poisonous_cake_in_Iraq,JO,jordan,JO
1338,Two_children_killed_after_eating_poisonous_cake_in_Iraq,GB,united kingdom,GB
1339,Two_children_killed_after_eating_poisonous_cake_in_Iraq,IQ,adhamiyah,IQ
1340,PM_of_Georgia_dies_of_gas_poisoning,GE,georgia,GE
1341,B.B._King%27s_daughters_allege_blues_musician_was_poisoned,US,las vegas,US
1342,B.B._King%27s_daughters_allege_blues_musician_was_poisoned,US,clark county,US
1343,B.B._King%27s_daughters_allege_blues_musician_was_poisoned,US,nevada,US
1344,"Three_die_in_Cornwall,_UK_caravan_park_of_suspected_carbon_monoxide_poisoning",JM,cornwall,GB
1345,"Three_die_in_Cornwall,_UK_caravan_park_of_suspected_carbon_monoxide_poisoning",NZ,camborne,GB
1346,"Three_die_in_Cornwall,_UK_caravan_park_of_suspected_carbon_monoxide_poisoning",JM,devon,GB
1347,Peruvians_sue_Newmont_Mining_Company_over_mercury_poisoning,US,denver,US
1348,Peruvians_sue_Newmont_Mining_Company_over_mercury_poisoning,PE,cajamarca,PE
1349,Peruvians_sue_Newmont_Mining_Company_over_mercury_poisoning,PE,peru,PE
1350,Peruvians_sue_Newmont_Mining_Company_over_mercury_poisoning,PR,san juan,PE
1351,Peruvians_sue_Newmont_Mining_Company_over_mercury_poisoning,PE,choropampa,PE
1352,Peruvians_sue_Newmont_Mining_Company_over_mercury_poisoning,CO,magdalena,PE
1353,Peruvians_sue_Newmont_Mining_Company_over_mercury_poisoning,EC,yanacocha,PE
1354,Peruvians_sue_Newmont_Mining_Company_over_mercury_poisoning,ID,indonesia,ID
1355,Peruvians_sue_Newmont_Mining_Company_over_mercury_poisoning,US,united states,US
1356,Peruvians_sue_Newmont_Mining_Company_over_mercury_poisoning,ID,jakarta,ID
1357,Study_reveals_mercury_contamination_throughout_US_food_chain,US,united states,US
1358,Study_reveals_mercury_contamination_throughout_US_food_chain,US,florida,US
1359,Study_reveals_mercury_contamination_throughout_US_food_chain,US,utah,US
